LATITUDE,LONGITUDE,SITE_CLASS,VS30
-33.101,151.481,B,560
-33.103,151.481,B,560
-33.105,151.481,B,560
-33.107,151.481,B,560
-33.109,151.481,B,560
-33.111,151.481,B,560
-33.113,151.481,B,560
-33.115,151.481,B,560
-33.117,151.481,B,560
-33.119,151.481,B,560
-33.121,151.481,B,560
-33.123,151.481,B,560
-33.125,151.481,B,560
-33.127,151.481,B,560
-33.129,151.481,B,560
-33.131,151.481,B,560
-33.133,151.481,B,560
-33.135,151.481,B,560
-33.137,151.481,B,560
-33.139,151.481,B,560
-33.141,151.481,B,560
-33.143,151.481,B,560
-33.145,151.481,B,560
-33.147,151.481,B,560
-33.149,151.481,B,560
-33.151,151.481,B,560
-33.153,151.481,B,560
-33.155,151.481,B,560
-33.157,151.481,B,560
-33.171,151.481,B,560
-33.175,151.481,B,560
-33.177,151.481,B,560
-33.179,151.481,B,560
-33.181,151.481,B,560
-33.187,151.481,B,560
-33.189,151.481,B,560
-33.191,151.481,B,560
-33.193,151.481,B,560
-33.195,151.481,B,560
-33.197,151.481,B,560
-33.199,151.481,B,560
-32.801,151.479,B,560
-32.803,151.479,B,560
-32.805,151.479,B,560
-32.807,151.479,B,560
-32.809,151.479,B,560
-32.811,151.479,B,560
-32.813,151.479,B,560
-32.815,151.479,B,560
-32.817,151.479,B,560
-32.819,151.479,B,560
-32.821,151.479,B,560
-32.823,151.479,B,560
-32.825,151.479,B,560
-32.827,151.479,B,560
-32.829,151.479,B,560
-32.831,151.479,B,560
-32.833,151.479,B,560
-32.835,151.479,B,560
-32.837,151.479,B,560
-32.839,151.479,B,560
-32.841,151.479,B,560
-32.843,151.479,B,560
-32.845,151.479,B,560
-32.847,151.479,B,560
-32.849,151.479,B,560
-32.851,151.479,B,560
-32.853,151.479,B,560
-32.855,151.479,B,560
-32.857,151.479,B,560
-32.859,151.479,B,560
-32.861,151.479,B,560
-32.863,151.479,B,560
-32.865,151.479,B,560
-32.867,151.479,B,560
-32.869,151.479,B,560
-32.871,151.479,B,560
-32.885,151.479,B,560
-32.887,151.479,B,560
-32.891,151.479,B,560
-32.893,151.479,B,560
-32.895,151.479,B,560
-32.897,151.479,B,560
-32.899,151.479,B,560
-32.901,151.479,B,560
-32.917,151.479,B,560
-32.919,151.479,B,560
-32.921,151.479,B,560
-32.931,151.479,B,560
-32.951,151.479,B,560
-32.953,151.479,B,560
-32.955,151.479,B,560
-32.957,151.479,B,560
-32.959,151.479,B,560
-32.961,151.479,B,560
-32.963,151.479,B,560
-32.965,151.479,B,560
-32.967,151.479,B,560
-32.969,151.479,B,560
-32.971,151.479,B,560
-32.973,151.479,B,560
-32.975,151.479,B,560
-32.977,151.479,B,560
-32.979,151.479,B,560
-32.981,151.479,B,560
-32.983,151.479,B,560
-32.985,151.479,B,560
-32.987,151.479,B,560
-32.989,151.479,B,560
-32.991,151.479,B,560
-32.993,151.479,B,560
-32.995,151.479,B,560
-32.997,151.479,B,560
-32.999,151.479,B,560
-33.001,151.479,B,560
-33.003,151.479,B,560
-33.005,151.479,B,560
-33.007,151.479,B,560
-33.009,151.479,B,560
-33.011,151.479,B,560
-33.013,151.479,B,560
-33.015,151.479,B,560
-33.017,151.479,B,560
-33.019,151.479,B,560
-33.021,151.479,B,560
-33.023,151.479,B,560
-33.025,151.479,B,560
-33.027,151.479,B,560
-33.029,151.479,B,560
-33.031,151.479,B,560
-33.037,151.479,B,560
-33.039,151.479,B,560
-33.041,151.479,B,560
-33.043,151.479,B,560
-33.045,151.479,B,560
-33.053,151.479,B,560
-33.063,151.479,B,560
-33.065,151.479,B,560
-33.067,151.479,B,560
-33.069,151.479,B,560
-33.071,151.479,B,560
-33.073,151.479,B,560
-33.075,151.479,B,560
-33.077,151.479,B,560
-33.079,151.479,B,560
-33.081,151.479,B,560
-33.083,151.479,B,560
-33.085,151.479,B,560
-33.087,151.479,B,560
-33.089,151.479,B,560
-33.101,151.479,B,560
-33.103,151.479,B,560
-33.105,151.479,B,560
-33.107,151.479,B,560
-33.109,151.479,B,560
-33.111,151.479,B,560
-33.113,151.479,B,560
-33.115,151.479,B,560
-33.117,151.479,B,560
-33.119,151.479,B,560
-33.121,151.479,B,560
-33.123,151.479,B,560
-33.125,151.479,B,560
-33.127,151.479,B,560
-33.129,151.479,B,560
-33.131,151.479,B,560
-33.133,151.479,B,560
-33.135,151.479,B,560
-33.137,151.479,B,560
-33.139,151.479,B,560
-33.141,151.479,B,560
-33.143,151.479,B,560
-33.145,151.479,B,560
-33.147,151.479,B,560
-33.149,151.479,B,560
-33.151,151.479,B,560
-33.153,151.479,B,560
-33.155,151.479,B,560
-33.157,151.479,B,560
-33.159,151.479,B,560
-33.161,151.479,B,560
-33.167,151.479,B,560
-33.169,151.479,B,560
-33.171,151.479,B,560
-33.175,151.479,B,560
-33.177,151.479,B,560
-33.179,151.479,B,560
-33.183,151.479,B,560
-33.185,151.479,B,560
-33.187,151.479,B,560
-33.189,151.479,B,560
-33.191,151.479,B,560
-33.193,151.479,B,560
-33.195,151.479,B,560
-33.197,151.479,B,560
-33.199,151.479,B,560
-32.801,151.477,B,560
-32.803,151.477,B,560
-32.805,151.477,B,560
-32.807,151.477,B,560
-32.809,151.477,B,560
-32.811,151.477,B,560
-32.813,151.477,B,560
-32.815,151.477,B,560
-32.817,151.477,B,560
-32.819,151.477,B,560
-32.821,151.477,B,560
-32.823,151.477,B,560
-32.825,151.477,B,560
-32.827,151.477,B,560
-32.829,151.477,B,560
-32.831,151.477,B,560
-32.833,151.477,B,560
-32.835,151.477,B,560
-32.837,151.477,B,560
-32.839,151.477,B,560
-32.841,151.477,B,560
-32.843,151.477,B,560
-32.845,151.477,B,560
-32.847,151.477,B,560
-32.849,151.477,B,560
-32.851,151.477,B,560
-32.853,151.477,B,560
-32.855,151.477,B,560
-32.857,151.477,B,560
-32.859,151.477,B,560
-32.861,151.477,B,560
-32.863,151.477,B,560
-32.865,151.477,B,560
-32.867,151.477,B,560
-32.869,151.477,B,560
-32.871,151.477,B,560
-32.873,151.477,B,560
-32.875,151.477,B,560
-32.879,151.477,B,560
-32.881,151.477,B,560
-32.883,151.477,B,560
-32.885,151.477,B,560
-32.887,151.477,B,560
-32.891,151.477,B,560
-32.893,151.477,B,560
-32.895,151.477,B,560
-32.897,151.477,B,560
-32.899,151.477,B,560
-32.901,151.477,B,560
-32.929,151.477,B,560
-32.931,151.477,B,560
-32.933,151.477,B,560
-32.943,151.477,B,560
-32.945,151.477,B,560
-32.947,151.477,B,560
-32.949,151.477,B,560
-32.951,151.477,B,560
-32.953,151.477,B,560
-32.955,151.477,B,560
-32.957,151.477,B,560
-32.959,151.477,B,560
-32.961,151.477,B,560
-32.963,151.477,B,560
-32.965,151.477,B,560
-32.967,151.477,B,560
-32.969,151.477,B,560
-32.971,151.477,B,560
-32.973,151.477,B,560
-32.975,151.477,B,560
-32.977,151.477,B,560
-32.979,151.477,B,560
-32.981,151.477,B,560
-32.983,151.477,B,560
-32.985,151.477,B,560
-32.987,151.477,B,560
-32.989,151.477,B,560
-32.991,151.477,B,560
-32.993,151.477,B,560
-32.995,151.477,B,560
-32.997,151.477,B,560
-32.999,151.477,B,560
-33.001,151.477,B,560
-33.003,151.477,B,560
-33.005,151.477,B,560
-33.007,151.477,B,560
-33.009,151.477,B,560
-33.011,151.477,B,560
-33.013,151.477,B,560
-33.015,151.477,B,560
-33.017,151.477,B,560
-33.019,151.477,B,560
-33.021,151.477,B,560
-33.023,151.477,B,560
-33.025,151.477,B,560
-33.027,151.477,B,560
-33.029,151.477,B,560
-33.031,151.477,B,560
-33.033,151.477,B,560
-33.037,151.477,B,560
-33.039,151.477,B,560
-33.041,151.477,B,560
-33.043,151.477,B,560
-33.045,151.477,B,560
-33.047,151.477,B,560
-33.051,151.477,B,560
-33.053,151.477,B,560
-33.055,151.477,B,560
-33.057,151.477,B,560
-33.059,151.477,B,560
-33.063,151.477,B,560
-33.065,151.477,B,560
-33.067,151.477,B,560
-33.071,151.477,B,560
-33.073,151.477,B,560
-33.075,151.477,B,560
-33.077,151.477,B,560
-33.079,151.477,B,560
-33.081,151.477,B,560
-33.083,151.477,B,560
-33.085,151.477,B,560
-33.087,151.477,B,560
-33.097,151.477,B,560
-33.101,151.477,B,560
-33.103,151.477,B,560
-33.105,151.477,B,560
-33.107,151.477,B,560
-33.109,151.477,B,560
-33.111,151.477,B,560
-33.113,151.477,B,560
-33.115,151.477,B,560
-33.117,151.477,B,560
-33.119,151.477,B,560
-33.121,151.477,B,560
-33.123,151.477,B,560
-33.125,151.477,B,560
-33.127,151.477,B,560
-33.129,151.477,B,560
-33.131,151.477,B,560
-33.133,151.477,B,560
-33.135,151.477,B,560
-33.137,151.477,B,560
-33.139,151.477,B,560
-33.141,151.477,B,560
-33.143,151.477,B,560
-33.145,151.477,B,560
-33.147,151.477,B,560
-33.149,151.477,B,560
-33.151,151.477,B,560
-33.153,151.477,B,560
-33.155,151.477,B,560
-33.157,151.477,B,560
-33.169,151.477,B,560
-33.171,151.477,B,560
-33.173,151.477,B,560
-33.175,151.477,B,560
-33.177,151.477,B,560
-33.179,151.477,B,560
-33.181,151.477,B,560
-33.183,151.477,B,560
-33.185,151.477,B,560
-33.187,151.477,B,560
-33.189,151.477,B,560
-33.191,151.477,B,560
-33.193,151.477,B,560
-33.195,151.477,B,560
-33.197,151.477,B,560
-33.199,151.477,B,560
-32.801,151.475,B,560
-32.803,151.475,B,560
-32.805,151.475,B,560
-32.807,151.475,B,560
-32.809,151.475,B,560
-32.811,151.475,B,560
-32.813,151.475,B,560
-32.815,151.475,B,560
-32.817,151.475,B,560
-32.819,151.475,B,560
-32.821,151.475,B,560
-32.823,151.475,B,560
-32.825,151.475,B,560
-32.827,151.475,B,560
-32.829,151.475,B,560
-32.831,151.475,B,560
-32.833,151.475,B,560
-32.835,151.475,B,560
-32.837,151.475,B,560
-32.839,151.475,B,560
-32.841,151.475,B,560
-32.843,151.475,B,560
-32.845,151.475,B,560
-32.847,151.475,B,560
-32.849,151.475,B,560
-32.851,151.475,B,560
-32.853,151.475,B,560
-32.855,151.475,B,560
-32.857,151.475,B,560
-32.859,151.475,B,560
-32.861,151.475,B,560
-32.863,151.475,B,560
-32.865,151.475,B,560
-32.867,151.475,B,560
-32.869,151.475,B,560
-32.871,151.475,B,560
-32.873,151.475,B,560
-32.875,151.475,B,560
-32.879,151.475,B,560
-32.881,151.475,B,560
-32.883,151.475,B,560
-32.885,151.475,B,560
-32.891,151.475,B,560
-32.893,151.475,B,560
-32.899,151.475,B,560
-32.905,151.475,B,560
-32.907,151.475,B,560
-32.927,151.475,B,560
-32.929,151.475,B,560
-32.931,151.475,B,560
-32.933,151.475,B,560
-32.937,151.475,B,560
-32.943,151.475,B,560
-32.945,151.475,B,560
-32.947,151.475,B,560
-32.949,151.475,B,560
-32.951,151.475,B,560
-32.953,151.475,B,560
-32.955,151.475,B,560
-32.957,151.475,B,560
-32.959,151.475,B,560
-32.961,151.475,B,560
-32.963,151.475,B,560
-32.965,151.475,B,560
-32.967,151.475,B,560
-32.969,151.475,B,560
-32.971,151.475,B,560
-32.973,151.475,B,560
-32.975,151.475,B,560
-32.977,151.475,B,560
-32.979,151.475,B,560
-32.981,151.475,B,560
-32.983,151.475,B,560
-32.985,151.475,B,560
-32.987,151.475,B,560
-32.989,151.475,B,560
-32.991,151.475,B,560
-32.993,151.475,B,560
-32.995,151.475,B,560
-32.997,151.475,B,560
-32.999,151.475,B,560
-33.001,151.475,B,560
-33.003,151.475,B,560
-33.005,151.475,B,560
-33.007,151.475,B,560
-33.009,151.475,B,560
-33.011,151.475,B,560
-33.013,151.475,B,560
-33.015,151.475,B,560
-33.017,151.475,B,560
-33.019,151.475,B,560
-33.021,151.475,B,560
-33.023,151.475,B,560
-33.025,151.475,B,560
-33.027,151.475,B,560
-33.029,151.475,B,560
-33.031,151.475,B,560
-33.033,151.475,B,560
-33.035,151.475,B,560
-33.037,151.475,B,560
-33.039,151.475,B,560
-33.041,151.475,B,560
-33.043,151.475,B,560
-33.045,151.475,B,560
-33.047,151.475,B,560
-33.049,151.475,B,560
-33.051,151.475,B,560
-33.053,151.475,B,560
-33.055,151.475,B,560
-33.057,151.475,B,560
-33.059,151.475,B,560
-33.073,151.475,B,560
-33.075,151.475,B,560
-33.077,151.475,B,560
-33.079,151.475,B,560
-33.081,151.475,B,560
-33.083,151.475,B,560
-33.085,151.475,B,560
-33.087,151.475,B,560
-33.097,151.475,B,560
-33.105,151.475,B,560
-33.107,151.475,B,560
-33.109,151.475,B,560
-33.111,151.475,B,560
-33.113,151.475,B,560
-33.115,151.475,B,560
-33.117,151.475,B,560
-33.119,151.475,B,560
-33.121,151.475,B,560
-33.123,151.475,B,560
-33.125,151.475,B,560
-33.127,151.475,B,560
-33.129,151.475,B,560
-33.131,151.475,B,560
-33.133,151.475,B,560
-33.135,151.475,B,560
-33.137,151.475,B,560
-33.139,151.475,B,560
-33.141,151.475,B,560
-33.143,151.475,B,560
-33.145,151.475,B,560
-33.147,151.475,B,560
-33.149,151.475,B,560
-33.151,151.475,B,560
-33.153,151.475,B,560
-33.155,151.475,B,560
-33.161,151.475,B,560
-33.169,151.475,B,560
-33.171,151.475,B,560
-33.173,151.475,B,560
-33.177,151.475,B,560
-33.179,151.475,B,560
-33.181,151.475,B,560
-33.183,151.475,B,560
-33.185,151.475,B,560
-33.187,151.475,B,560
-33.189,151.475,B,560
-33.191,151.475,B,560
-33.193,151.475,B,560
-33.195,151.475,B,560
-33.197,151.475,B,560
-33.199,151.475,B,560
-32.801,151.473,B,560
-32.803,151.473,B,560
-32.805,151.473,B,560
-32.807,151.473,B,560
-32.809,151.473,B,560
-32.811,151.473,B,560
-32.813,151.473,B,560
-32.815,151.473,B,560
-32.817,151.473,B,560
-32.819,151.473,B,560
-32.821,151.473,B,560
-32.823,151.473,B,560
-32.825,151.473,B,560
-32.827,151.473,B,560
-32.829,151.473,B,560
-32.831,151.473,B,560
-32.833,151.473,B,560
-32.835,151.473,B,560
-32.837,151.473,B,560
-32.839,151.473,B,560
-32.841,151.473,B,560
-32.843,151.473,B,560
-32.845,151.473,B,560
-32.847,151.473,B,560
-32.849,151.473,B,560
-32.851,151.473,B,560
-32.853,151.473,B,560
-32.855,151.473,B,560
-32.857,151.473,B,560
-32.859,151.473,B,560
-32.861,151.473,B,560
-32.863,151.473,B,560
-32.865,151.473,B,560
-32.867,151.473,B,560
-32.869,151.473,B,560
-32.871,151.473,B,560
-32.873,151.473,B,560
-32.875,151.473,B,560
-32.879,151.473,B,560
-32.881,151.473,B,560
-32.883,151.473,B,560
-32.885,151.473,B,560
-32.887,151.473,B,560
-32.895,151.473,B,560
-32.897,151.473,B,560
-32.899,151.473,B,560
-32.901,151.473,B,560
-32.903,151.473,B,560
-32.905,151.473,B,560
-32.907,151.473,B,560
-32.909,151.473,B,560
-32.923,151.473,B,560
-32.925,151.473,B,560
-32.927,151.473,B,560
-32.929,151.473,B,560
-32.931,151.473,B,560
-32.933,151.473,B,560
-32.937,151.473,B,560
-32.939,151.473,B,560
-32.941,151.473,B,560
-32.943,151.473,B,560
-32.945,151.473,B,560
-32.947,151.473,B,560
-32.949,151.473,B,560
-32.951,151.473,B,560
-32.953,151.473,B,560
-32.955,151.473,B,560
-32.957,151.473,B,560
-32.959,151.473,B,560
-32.961,151.473,B,560
-32.963,151.473,B,560
-32.965,151.473,B,560
-32.967,151.473,B,560
-32.969,151.473,B,560
-32.971,151.473,B,560
-32.973,151.473,B,560
-32.975,151.473,B,560
-32.977,151.473,B,560
-32.979,151.473,B,560
-32.981,151.473,B,560
-32.983,151.473,B,560
-32.985,151.473,B,560
-32.987,151.473,B,560
-32.989,151.473,B,560
-32.991,151.473,B,560
-32.993,151.473,B,560
-32.995,151.473,B,560
-32.997,151.473,B,560
-32.999,151.473,B,560
-33.001,151.473,B,560
-33.003,151.473,B,560
-33.005,151.473,B,560
-33.007,151.473,B,560
-33.009,151.473,B,560
-33.011,151.473,B,560
-33.013,151.473,B,560
-33.015,151.473,B,560
-33.017,151.473,B,560
-33.019,151.473,B,560
-33.021,151.473,B,560
-33.023,151.473,B,560
-33.025,151.473,B,560
-33.027,151.473,B,560
-33.029,151.473,B,560
-33.031,151.473,B,560
-33.033,151.473,B,560
-33.035,151.473,B,560
-33.037,151.473,B,560
-33.039,151.473,B,560
-33.041,151.473,B,560
-33.043,151.473,B,560
-33.045,151.473,B,560
-33.047,151.473,B,560
-33.049,151.473,B,560
-33.051,151.473,B,560
-33.053,151.473,B,560
-33.055,151.473,B,560
-33.057,151.473,B,560
-33.073,151.473,B,560
-33.075,151.473,B,560
-33.077,151.473,B,560
-33.079,151.473,B,560
-33.081,151.473,B,560
-33.083,151.473,B,560
-33.085,151.473,B,560
-33.087,151.473,B,560
-33.097,151.473,B,560
-33.107,151.473,B,560
-33.109,151.473,B,560
-33.111,151.473,B,560
-33.113,151.473,B,560
-33.115,151.473,B,560
-33.117,151.473,B,560
-33.119,151.473,B,560
-33.121,151.473,B,560
-33.123,151.473,B,560
-33.125,151.473,B,560
-33.127,151.473,B,560
-33.129,151.473,B,560
-33.131,151.473,B,560
-33.133,151.473,B,560
-33.135,151.473,B,560
-33.137,151.473,B,560
-33.139,151.473,B,560
-33.141,151.473,B,560
-33.143,151.473,B,560
-33.145,151.473,B,560
-33.147,151.473,B,560
-33.149,151.473,B,560
-33.151,151.473,B,560
-33.153,151.473,B,560
-33.155,151.473,B,560
-33.157,151.473,B,560
-33.161,151.473,B,560
-33.173,151.473,B,560
-33.175,151.473,B,560
-33.177,151.473,B,560
-33.179,151.473,B,560
-33.181,151.473,B,560
-33.183,151.473,B,560
-33.185,151.473,B,560
-33.187,151.473,B,560
-33.189,151.473,B,560
-33.191,151.473,B,560
-33.193,151.473,B,560
-33.195,151.473,B,560
-33.197,151.473,B,560
-33.199,151.473,B,560
-32.801,151.471,B,560
-32.803,151.471,B,560
-32.805,151.471,B,560
-32.807,151.471,B,560
-32.809,151.471,B,560
-32.811,151.471,B,560
-32.813,151.471,B,560
-32.815,151.471,B,560
-32.817,151.471,B,560
-32.819,151.471,B,560
-32.821,151.471,B,560
-32.823,151.471,B,560
-32.825,151.471,B,560
-32.827,151.471,B,560
-32.829,151.471,B,560
-32.831,151.471,B,560
-32.833,151.471,B,560
-32.835,151.471,B,560
-32.837,151.471,B,560
-32.839,151.471,B,560
-32.841,151.471,B,560
-32.843,151.471,B,560
-32.845,151.471,B,560
-32.847,151.471,B,560
-32.849,151.471,B,560
-32.851,151.471,B,560
-32.853,151.471,B,560
-32.855,151.471,B,560
-32.857,151.471,B,560
-32.859,151.471,B,560
-32.861,151.471,B,560
-32.863,151.471,B,560
-32.865,151.471,B,560
-32.867,151.471,B,560
-32.869,151.471,B,560
-32.871,151.471,B,560
-32.873,151.471,B,560
-32.875,151.471,B,560
-32.877,151.471,B,560
-32.879,151.471,B,560
-32.881,151.471,B,560
-32.883,151.471,B,560
-32.885,151.471,B,560
-32.887,151.471,B,560
-32.889,151.471,B,560
-32.891,151.471,B,560
-32.893,151.471,B,560
-32.895,151.471,B,560
-32.897,151.471,B,560
-32.899,151.471,B,560
-32.901,151.471,B,560
-32.903,151.471,B,560
-32.905,151.471,B,560
-32.907,151.471,B,560
-32.909,151.471,B,560
-32.921,151.471,B,560
-32.923,151.471,B,560
-32.925,151.471,B,560
-32.927,151.471,B,560
-32.929,151.471,B,560
-32.931,151.471,B,560
-32.933,151.471,B,560
-32.937,151.471,B,560
-32.939,151.471,B,560
-32.941,151.471,B,560
-32.943,151.471,B,560
-32.945,151.471,B,560
-32.947,151.471,B,560
-32.949,151.471,B,560
-32.951,151.471,B,560
-32.953,151.471,B,560
-32.955,151.471,B,560
-32.957,151.471,B,560
-32.959,151.471,B,560
-32.961,151.471,B,560
-32.963,151.471,B,560
-32.965,151.471,B,560
-32.967,151.471,B,560
-32.969,151.471,B,560
-32.971,151.471,B,560
-32.973,151.471,B,560
-32.975,151.471,B,560
-32.977,151.471,B,560
-32.979,151.471,B,560
-32.981,151.471,B,560
-32.983,151.471,B,560
-32.985,151.471,B,560
-32.987,151.471,B,560
-32.989,151.471,B,560
-32.991,151.471,B,560
-32.993,151.471,B,560
-32.995,151.471,B,560
-32.997,151.471,B,560
-32.999,151.471,B,560
-33.001,151.471,B,560
-33.003,151.471,B,560
-33.005,151.471,B,560
-33.007,151.471,B,560
-33.009,151.471,B,560
-33.011,151.471,B,560
-33.013,151.471,B,560
-33.015,151.471,B,560
-33.017,151.471,B,560
-33.019,151.471,B,560
-33.021,151.471,B,560
-33.023,151.471,B,560
-33.025,151.471,B,560
-33.027,151.471,B,560
-33.029,151.471,B,560
-33.031,151.471,B,560
-33.033,151.471,B,560
-33.035,151.471,B,560
-33.037,151.471,B,560
-33.039,151.471,B,560
-33.041,151.471,B,560
-33.043,151.471,B,560
-33.045,151.471,B,560
-33.047,151.471,B,560
-33.049,151.471,B,560
-33.051,151.471,B,560
-33.053,151.471,B,560
-33.055,151.471,B,560
-33.057,151.471,B,560
-33.059,151.471,B,560
-33.065,151.471,B,560
-33.067,151.471,B,560
-33.069,151.471,B,560
-33.073,151.471,B,560
-33.075,151.471,B,560
-33.077,151.471,B,560
-33.079,151.471,B,560
-33.081,151.471,B,560
-33.083,151.471,B,560
-33.085,151.471,B,560
-33.087,151.471,B,560
-33.105,151.471,B,560
-33.107,151.471,B,560
-33.109,151.471,B,560
-33.111,151.471,B,560
-33.113,151.471,B,560
-33.115,151.471,B,560
-33.117,151.471,B,560
-33.119,151.471,B,560
-33.121,151.471,B,560
-33.123,151.471,B,560
-33.125,151.471,B,560
-33.127,151.471,B,560
-33.129,151.471,B,560
-33.131,151.471,B,560
-33.133,151.471,B,560
-33.135,151.471,B,560
-33.137,151.471,B,560
-33.139,151.471,B,560
-33.141,151.471,B,560
-33.143,151.471,B,560
-33.145,151.471,B,560
-33.147,151.471,B,560
-33.149,151.471,B,560
-33.151,151.471,B,560
-33.153,151.471,B,560
-33.155,151.471,B,560
-33.161,151.471,B,560
-33.173,151.471,B,560
-33.175,151.471,B,560
-33.177,151.471,B,560
-33.179,151.471,B,560
-33.181,151.471,B,560
-33.183,151.471,B,560
-33.185,151.471,B,560
-33.187,151.471,B,560
-33.189,151.471,B,560
-33.191,151.471,B,560
-33.193,151.471,B,560
-33.195,151.471,B,560
-33.197,151.471,B,560
-33.199,151.471,B,560
-32.801,151.469,B,560
-32.803,151.469,B,560
-32.805,151.469,B,560
-32.807,151.469,B,560
-32.809,151.469,B,560
-32.811,151.469,B,560
-32.813,151.469,B,560
-32.815,151.469,B,560
-32.817,151.469,B,560
-32.819,151.469,B,560
-32.821,151.469,B,560
-32.823,151.469,B,560
-32.825,151.469,B,560
-32.827,151.469,B,560
